habitat,watershed,dorsal.spine.1.len.mm.lateral,dorsal.spine.2.len.mm.lateral,dorsal.fin.len.mm.lateral,caudal.depth.mm.lateral,anal.fin.len.mm.lateral,pect.fin.insertion.len.mm.lateral,body.depth.mm.lateral,mouth.len.mm.lateral,snout.len.mm.lateral,eye.diam.mm.lateral,head.len.mm.lateral,pect.fin.wid.len.mm.lateral,pect.fin.len.mm.lateral,pect.fin.perim.mm.lateral,pect.fin.area.mm.lateral,standard.len.mm.lateral,buccal.cavity.length.mm,gape.width.mm,body.width.eye.mm,body.width.midbody.mm,pelvic.girdle.width.mm,pelvic.girdle.diamond.width.mm,pelvic.girdle.length.mm,pelvic.girdle.diamond.length.mm,body.width.anal.1.mm,body.width.anal.2.mm,Habitat.L.0..S.1,Mass.g,Standard.Length.mm,Left.Side.Pelvic.Spine.Length.mm,Left.Side.Plate.Count,Right.Side.Pelvic.Spine.Length.mm,Right.side.plate.count,Right.side.gill.raker.number.insitu,Right.Side.Gill.Raker.Number.dissected,Length.longest.raker.mm,Length.2nd.longest.raker.mm,Length.3rd.longest.raker.mm,raker.density.per.mm,fishID.univ,filename,habitat,watershed,sex,standard.length.from.calipers,jaw.opening.in.lever.length.mm,jaw.closing.in.lever.length.mm,jaw.out.lever.length.mm,buccal.cavity.length.mm,epaxial.area.mm.squared,gape.width.mm,L.outlever.neurocranium.mm,L.inlever.epaxial.height.mm,KT.fixed.link.mm,KT.coupler.link.mm,KT.input.link.mm,KT.output.link.mm,KT.diagonal.mm
lake,thiemer,6.53,7.87,16.53,2.73,14.22,2.77,14.77,3.96,5.26,6.11,19.93,9.61,9.96,32.04,1816.07,67.81,15.26,3.96,3.46,6.95,7.65,5.44,15.07,10.67,6.18,3.54,0,4.56,68.91,10.42,8,10.08,8,20,20,1.49,1.41,1.35,2.2,TheL13.005,TheL13.01_05.JPG,lake,Theimer,M,68.91,1.407841829,2.076145153,6.363810256,15.26287763,15.76736095,3.96,23.44363066,3.65253075,12.05454855,11.08677023,6.890421888,1.241404254,10.79896417
lake,thiemer,7.83,8.94,18.93,3.07,13.95,4.38,16.1,3.14,5.21,6.4,20.2,8.54,9.75,30.46,1408.85,70.79,14.48,4.39,4.37,6.5,8.04,5.22,15.26,11.51,6.46,3.87,0,4.96,68.97,11.17,7,11.29,7,21,21,1.42,1.33,1.33,1.9,TheL13.006,TheL13.01_06.JPG,lake,Theimer,F,68.97,1.233099054,1.897206215,5.801230407,14.48251646,16.0945142,4.39,22.72178992,4.30151165,12.39787594,11.11614243,7.234608323,1.142042459,10.69090837
lake,thiemer,7.6,7.53,18.19,2.85,13.63,4.34,14.01,3.81,5.5,5.84,19.75,11.19,9.22,32.72,1901.12,65.73,15.06,4.04,2.95,5.64,6.79,4.73,14.44,10.44,5.77,3.89,0,3.76,65.39,10.51,6,10.65,8,21,21,1.12,1.15,0.84,1.85,TheL13.008,TheL13.01_08.JPG,lake,Theimer,M,65.39,1.339279641,2.246146153,6.312801303,15.06229814,15.69486597,4.04,12.79056653,2.022219452,6.535361588,5.904911911,3.89894641,0.843996771,5.825099263
lake,thiemer,7.65,9.37,16.38,2.77,12.32,4.16,14.31,3.09,5.3,5.82,18.55,6.94,8.95,27.5,1269.11,66.5,13.98,4.39,4.08,5.71,7.49,5.58,16.04,12.04,6.11,3.42,0,4.24,66.55,10.98,8,11.16,8,20,20,1.2,1.2,1.12,1.88,TheL13.009,TheL13.01_09.JPG,lake,Theimer,F,66.55,1.203635291,1.94616196,5.675686638,13.98463569,15.61061317,4.39,21.69881229,3.471664526,12.16509229,10.60608422,7.680254322,1.430512592,10.3357845
lake,thiemer,7.92,10.03,17.75,2.91,12.36,4.12,15.8,3.03,5.02,6.15,19.36,9.66,9.63,31.72,1839.79,69.05,13.66,4.92,4.95,7.27,8.03,5.95,15.47,11.84,6.37,4.08,0,5.11,68.49,11.81,6,12.28,7,21,21,1.49,1.37,1.09,1.92,TheL13.010,TheL13.01_10.JPG,lake,Theimer,F,68.49,1.346726546,1.818926557,5.903456195,13.65734603,15.61284306,4.92,22.49522545,3.545967273,11.95484727,9.972192727,7.36828,1.471269091,9.499195268
lake,thiemer,7.54,8.44,18.25,2.78,13.18,2.76,14.65,3.18,5.62,5.42,18.99,10.42,9.56,32.19,1743.3,67.58,14.3,4.09,2.62,5.98,7.7,5.09,16.36,11.45,5.87,NA,0,4.31,65.97,11.59,6,11.28,7,22,22,1.17,1.12,0.98,2.28,TheL13.013,TheL13.01_13.JPG,lake,Theimer,F,65.97,1.289475791,1.998134532,5.545828962,14.2959469,15.31223011,4.09,22.05052373,3.60281321,11.81620709,10.33936652,7.550801656,1.481257778,9.740187969
lake,thiemer,7.46,8.29,16.34,2.93,14.18,4.05,15.42,3.69,6.01,6.28,20.9,10.03,9.53,31.64,1718.41,70.52,15.53,4.24,3.89,6.62,7.84,5.64,13.53,11.02,6.64,4,0,5.13,69.78,10.86,6,11.28,6,17,17,1.55,1.44,1.41,2.07,TheL13.014,TheL13.01_14.JPG,lake,Theimer,M,69.78,1.167249759,2.090387848,6.547209555,15.52515793,15.61837508,4.24,24.57591327,3.267457651,13.64628584,11.33317419,8.717302842,1.48015342,11.00057465
lake,thiemer,7.74,8.36,19.99,3.04,14.6,3.81,16.16,4.05,5.89,5.75,19.67,12.88,10.28,36.34,2092.64,70.93,15.89,3.77,2.49,6.44,7.36,5.94,14.73,10.72,6.33,4,0,4.75,69.46,11.76,8,11.67,7,19,19,1.56,1.56,1.57,1.89,TheL13.017,TheL13.01_17.JPG,lake,Theimer,M,69.46,1.474884031,2.165491864,6.474044368,15.89437768,15.37983431,3.77,23.29079944,3.692760644,12.19512858,10.86491755,7.620317736,1.547159534,10.55978543
lake,thiemer,8.1,8.63,17.4,3.04,12.79,3.49,14.48,4.16,5.74,6.2,20.7,10.85,9.44,32.44,1955.93,65.38,15.01,3.88,2.49,5.34,6.87,4.98,13.46,9.35,6.09,3.9,0,3.68,64.51,10.63,6,11.28,6,20,20,1.85,1.82,1.84,2.01,TheL13.018,TheL13.01_18.JPG,lake,Theimer,M,64.51,1.17555604,2.325675823,5.771013387,15.01026127,15.38200351,3.88,23.07932307,3.874703338,12.23444777,10.44775449,7.494004722,1.708669806,10.15345756
lake,thiemer,6.9,8.08,17.65,3.3,11.72,4.76,15.57,4.14,6.04,6.27,21.41,10.22,10.27,33.66,1922.11,72.4,14.3,3.85,3.32,6.63,8.03,6.07,14.04,11.06,6.69,3.8,0,5.09,71.03,10.82,7,10.01,8,19,19,1.39,1.34,1.46,2.48,TheL13.019,TheL13.01_19.JPG,lake,Theimer,M,71.03,1.280844815,2.18854858,6.325389743,14.30338078,15.77171468,3.85,23.80251329,3.710670257,12.76868006,11.12535627,7.806028906,1.642803793,10.71838539
lake,thiemer,8.36,8.85,18.97,3.28,13.64,4.92,15.62,4.03,5.77,6.56,21.15,9.7,11.09,34.09,2047.22,75.69,13.89,4.39,4.37,6.2,8.19,6.2,15.69,12.12,6.18,4.07,0,5.02,74.77,11.86,7,11.43,7,17,17,1.35,1.45,1.26,1.91,TheL13.022,TheL13.01_22.JPG,lake,Theimer,F,74.77,1.407774055,2.406975815,6.605907006,13.89137839,15.3099207,4.39,24.32493874,4.161998206,12.93425445,11.77422557,7.303784136,1.336476622,11.31085067
lake,thiemer,7.62,8.73,18.31,2.89,13.13,3.63,15.84,3.18,4.57,6.44,19.45,11.78,9.76,34.66,2181.69,71.03,14.62,4.27,3.6,7.13,8.16,5.84,17.17,12.25,5.23,3.46,0,5.15,70.59,11.36,8,11.26,8,21,21,1.21,1.04,1.06,2.43,TheL13.026,TheL13.01_26.JPG,lake,Theimer,F,70.59,1.347892528,2.11752472,5.874894195,14.62383625,15.76963636,4.27,23.34367037,4.411296296,12.12899259,11.21629259,6.958625926,1.244466667,10.76351353
lake,thiemer,6.78,7.51,17.3,2.64,13.34,3.71,14.38,3.85,4.83,6.07,18.32,11.31,9.33,32.42,1816.41,66.93,14.61,4.58,3.95,7.37,7.55,5.51,15.13,10.87,5.91,3.83,0,4.02,65.71,9.92,7,10,8,20,20,1.51,1.37,1.36,2.28,TheL13.032,TheL13.01_32.JPG,lake,Theimer,M,65.71,1.246720382,2.147541908,5.710713377,14.49111689,15.30404559,4.58,20.83597918,3.517219387,11.1024692,10.00339602,6.780704558,1.128101272,9.82713821
lake,thiemer,6.63,8.23,17.67,3.06,12.77,4.21,14.57,4.54,6.09,5.73,20.22,11.03,10.61,34.31,2131.53,66.84,14.89,3.59,2.2,6.16,7.35,5.37,14.5,10.95,6.48,4.08,0,4.19,65.19,9.75,6,10.27,5,19,19,1.48,1.53,1.57,2,TheL13.034,TheL13.01_34.JPG,lake,Theimer,M,65.19,1.332985424,2.178631717,6.264933825,14.95834826,15.8510202,3.59,23.04871562,3.659577582,12.22602171,10.71501708,7.237083236,1.65241676,10.58187437
lake,thiemer,7.84,8.88,19.29,2.81,13.27,4.55,14.84,3.56,5.61,6.67,20.11,10.09,9.58,32.73,1857.41,68.32,15.82,4.72,3.85,6.75,7.56,5.23,14.69,10.25,6.34,4.64,0,4.72,67.34,11.11,7,11.38,6,21,21,1.39,1.34,1.25,2.18,TheL13.036,TheL13.01_36.JPG,lake,Theimer,M,67.34,1.145439793,2.147981861,6.128942484,15.84236583,15.77359579,4.72,23.44565255,3.321346794,12.40277254,10.34701597,7.071584931,1.431278919,10.08488645
lake,thiemer,7.36,8.06,17.19,2.61,12.3,3.84,14.72,3.44,5.95,6.63,20.37,11.97,10.39,35.32,2025.29,69.17,13.78,4.28,3.39,6.38,7.89,5.67,15.37,10.97,6.04,4.14,0,4.36,68.28,9.9,7,10.3,7,20,18 two along bottom left behind; count confirmed,1.79,1.6,1.87,1.78,TheL13.038,TheL13.01_38.JPG,lake,Theimer,M,68.28,1.193120633,2.087982887,5.903021218,13.75594134,15.8510202,4.28,24.13106204,3.686131387,12.36731022,10.84383942,7.513729927,1.43639781,10.66855181
lake,thiemer,5.74,7.83,17.23,2.9,12.86,4.4,15.24,3.7,5.62,6.14,20.23,11.85,9.08,32.09,1855.26,68.52,15.58,4.81,4.49,7.11,7.54,4.92,14.7,10.38,6.7,4.32,0,4.48,68.38,10.44,8,10.17,8,19,19,1.15,1.35,1.21,1.95,TheL13.039,TheL13.01_39.JPG,lake,Theimer,M,68.38,1.19676219,2.004335273,6.005374632,15.4057008,15.77171468,4.81,23.07564798,4.01863746,12.44208822,11.11264919,7.03177981,1.188763949,10.98565439
stream,thiemer,5.58,6.35,15.13,2.51,11.37,3.24,11.95,2.52,5.51,4.68,17.45,7.49,8.05,24.37,1119.35,57.23,12.66,3.44,3.05,4.6,5.58,3.49,11.08,8.07,5.51,3.14,1,2.57,56.38,8.92,6,9.01,7,20,20,1.21,1.17,1.17,2.6,TheS13.001,TheS13.01_01.JPG,stream,Theimer,M,56.38,1.159399652,1.722840052,5.090439336,12.65521877,17.21705094,3.44,19.22569179,2.348739403,10.32708687,8.824776211,6.084953904,1.17382878,8.719676834
stream,thiemer,6.29,6.64,15.38,2.55,11.89,2.33,11.8,2.76,4.6,5.1,16.56,6.1,8,22.97,884.06,57.62,12.61,3.29,2.7,4.73,5.56,3.34,11.89,8.4,5.16,3.22,1,2.48,56.8,9.12,7,8.43,7,18,18,1.36,1.31,1.24,2.65,TheS13.002,TheS13.01_02.JPG,stream,Theimer,M,56.8,1.085425462,1.570641918,5.161448575,12.60753019,17.16960468,3.29,18.85581246,2.795658954,10.01790533,8.794643763,5.652606164,0.975547015,8.594983706
stream,thiemer,7.15,9.05,21.74,3.08,15.02,4.07,16.54,3.55,5.89,6.32,21.09,8.23,9.73,29.49,1572.45,71.6,14.48,3.81,3.97,6.69,8.08,5.47,12.8,10.15,6.13,3.9,1,5.23,69.37,11.52,5,11.94,6,19,19,1.11,0.98,1.04,2.2,TheS13.003,TheS13.01_03.JPG,stream,Theimer,F,69.37,1.197345584,2.085045478,5.751282203,14.4801761,17.21705094,3.81,23.56915,3.643557143,12.249375,10.67235714,7.117096429,1.1677,10.42037349
stream,thiemer,5.23,6.27,10.82,1.86,8.93,2.64,8.71,1.73,3.05,3.56,11.44,6.12,4.71,17.3,533.67,42.32,8.37,2.22,1.63,3.1,4.08,2.29,8.9,6.58,3.87,2.55,1,0.95,41.33,7.94,8,8.06,7,19,19,0.59,0.62,0.64,3.45,TheS13.005,TheS13.01_05.JPG,stream,Theimer,F,41.33,0.695917668,1.121417428,3.151453486,8.374316447,16.97836407,2.22,13.48474912,2.207611593,5.983299808,5.595785505,3.425452825,0.673831572,5.526399668
stream,thiemer,5.15,6.25,12.78,1.8,8.65,2.84,9.74,1.84,2.88,4,11.57,5.8,5.55,18.82,622.95,42.72,8.59,2.61,2.25,4,4.38,2.71,8.79,6.9,4.26,2.47,1,1.14,42.51,8.18,8,8.36,7,20,20,0.58,0.61,0.53,3.59,TheS13.006,TheS13.01_06.JPG,stream,Theimer,F,42.51,0.763010705,1.039323997,3.283618193,8.586047602,17.0367919,2.61,13.81861117,2.28681387,6.844159573,5.937240403,3.916353395,1.065453865,5.838456297
stream,thiemer,4.22,5.93,10.08,1.5,6.12,2.87,8.77,1.9,2.9,3.6,11.18,4.43,5.12,15.57,396.27,40.84,8.86,2.37,2.05,4.01,4.3,3.11,8.89,6.67,3.76,2.46,1,0.89,40.49,6.71,6,6.95,7,18,18,0.69,0.6,0.69,3.66,TheS13.007,TheS13.01_07.JPG,stream,Theimer,F,40.49,0.718592735,1.094061651,3.234106085,8.855992304,16.94738759,2.37,12.73431881,1.886073341,6.888406022,6.2231239,3.74806544,0.462621763,6.167217928
stream,thiemer,5.59,6.81,12.65,2.18,10.23,3.2,11.05,2.88,4.26,4.84,15.61,6.86,6.38,21.61,827.44,53.14,11.35,3.13,3,4.92,5.54,4.03,10.65,7.86,4.69,3.35,1,1.91,52.27,8.81,6,8.45,6,18,18,1.06,0.95,1.02,2.66,TheS13.016,TheS13.01_16.JPG,stream,Theimer,M,52.27,0.801859468,1.492822159,4.555430998,11.35103204,17.12761655,3.13,17.25988951,2.521580336,8.832775445,7.939723278,4.91461832,1.126904147,7.845414748
stream,thiemer,5.83,6.74,13.15,1.98,11.41,2.83,10.17,2.36,3.93,4.57,14.22,5.21,6.07,18.63,587.16,50.22,10.16,2.91,3.06,3.88,4.97,3.17,8.31,6.59,4.77,3,1,1.61,48.73,7.87,7,8.03,7,18,19 one at top of mouth that I couldnt initially see,0.87,0.8,0.86,3.22,TheS13.018,TheS13.01_18.JPG,stream,Theimer,M,48.73,0.827349467,1.364650897,3.985630609,10.15691402,16.26202165,2.91,15.9133935,2.421194946,8.311093863,7.469436823,4.510902527,0.858111913,7.302420135
stream,thiemer,4.51,6.36,9.99,1.77,7.3,2.38,8.73,2.16,3.06,3.82,11.92,6.06,4.92,17.72,506.98,41.98,9.26,2.42,1.92,3.29,4.2,2.92,8.93,6.57,3.7,2.35,1,0.99,41.5,7.9,8,7.89,8,21,21,0.72,0.62,0.6,3.56,TheS13.019,TheS13.01_19.JPG,stream,Theimer,F,41.5,0.650494507,1.086796332,3.430272125,9.256818915,17.21752419,2.42,12.93608608,2.254564148,7.251036066,6.414095427,3.868982103,0.758456658,6.287595527
stream,thiemer,5.39,6.39,11.54,1.66,6.37,2.62,8.7,2.43,3.41,4.13,12.53,6.45,6.03,20.27,711.32,42.86,9.15,2.52,2.14,3.32,4.4,2.84,8.74,6.71,4.16,2.28,1,1.1,43.01,7.58,8,7.72,8,22,22,0.77,0.77,0.61,3.7,TheS13.021,TheS13.01_21.JPG,stream,Theimer,M,43.01,0.785512502,1.267353485,3.715498715,9.147215298,17.03760379,2.52,14.05015199,2.348739403,7.753057098,6.881546666,3.763648489,0.754073461,6.759087188
stream,thiemer,4.23,5.83,8.49,1.77,7.49,2.56,8.96,2.2,3.11,3.87,11.83,6.19,5.06,17.4,514.39,41.56,8.7,2.35,2.1,3.19,4.17,2.7,8.27,6.01,3.72,2.64,1,0.92,41.4,7.05,7,6.99,8,19,19,0.78,0.82,0.84,3.42,TheS13.022,TheS13.01_22.JPG,stream,Theimer,M,41.4,0.701030192,1.047837561,3.438952719,8.695731712,17.0367919,2.35,13.89737739,2.282722736,7.14877381,6.15358268,4.007843337,0.855662579,5.975975391
stream,thiemer,5.09,7,12.8,1.77,9.08,2.26,9.84,2.18,3.4,4.41,13.2,4.64,6.6,18.7,526.84,45.4,9.96,2.63,2.06,3.61,4.5,3.5,9.49,6.35,4.25,2.72,1,1.27,45.36,8.09,7,8.03,7,19,19,1,0.92,0.94,3.11,TheS13.024,TheS13.01_24.JPG,stream,Theimer,M,45.36,0.855831587,1.154267899,3.74586722,9.956900023,16.94978669,2.63,14.73133268,2.598090119,8.056339853,6.621946906,4.635194508,0.733642987,6.449983224
stream,thiemer,5.83,6.75,13.5,2.04,9.6,2.62,10.24,2.25,3.7,4.41,13.35,6.24,5.94,19.47,632.44,47.32,9.84,3.01,2.69,3.84,5.08,3.42,9.55,7.15,4.51,2.75,1,1.43,45.92,8.81,9,8.65,8,18,18,0.91,0.93,0.93,4.07,TheS13.026,TheS13.01_26.JPG,stream,Theimer,M,45.92,0.767061984,1.266141686,3.9781764,9.840601884,16.95013009,3.01,15.64400969,2.616365344,8.040842203,6.923272211,4.382950985,0.780940591,6.851149111
stream,thiemer,4.91,6.18,10.47,1.68,7.43,2.89,9.46,1.95,3.14,4.03,12.17,7.22,5.47,20.96,756.42,41.93,9.6,2.24,1.55,3.48,4.02,2.91,9.18,6.62,3.71,2.54,1,0.98,41.38,7.76,8,7.88,7,19,19,0.87,0.76,0.79,3.3,TheS13.027,TheS13.01_27.JPG,stream,Theimer,F?,41.38,0.712171926,1.173925854,3.487304718,9.598078402,17.76826125,2.24,13.62825569,2.328411073,7.148855438,6.787405564,4.05039102,0.786484619,6.720061579
stream,thiemer,5.97,8.19,16.03,2.61,12.46,3.96,14.11,2.51,4.34,5.36,17.11,10.76,8.45,31.27,1442.69,63.74,12.59,3.66,3.25,6.02,7.32,5.64,14.09,10.36,5.69,3.21,1,3.91,63.05,9.87,7,9.95,7,19,19,0.98,0.93,0.86,2.24,TheS13.028,TheS13.01_28.JPG,stream,Theimer,F,63.05,1.115338338,1.841630128,5.141499749,12.58863309,17.0367919,3.66,19.9009,3.430246429,10.31648571,8.6506,6.557146429,1.0227,8.481748111
stream,thiemer,5.91,8.95,17.29,2.43,12.05,4.23,13.74,2.9,5.05,5.6,17.98,8.61,7.8,27.18,1208.23,62.09,12.6,3.44,2.67,5.66,6.54,4.84,11.2,8.64,5.74,3.6,1,3.51,60.65,10.14,6,10.25,6,18,17 one left on roof of mouth,1.09,1.04,1,2.55,TheS13.029,TheS13.01_29.JPG,stream,Theimer,F,60.65,1.287632156,1.646780586,5.196616654,12.60118013,17.03575382,3.44,20.09579298,2.847846526,10.23822623,8.747808733,6.090466324,1.340073266,8.709213392
stream,thiemer,5.67,7.4,13.68,2.02,10.57,2.27,10.18,2.2,3.26,3.95,13.21,6.85,7.14,22.03,842.47,49.79,10.25,2.92,2.79,3.83,4.37,3.26,10.3,7.54,4.31,2.72,1,1.48,49.46,9.14,7,8.96,7,19,19,1.04,0.96,1.06,2.83,TheS13.031,TheS13.01_31.JPG,stream,Theimer,F,49.46,0.820050443,1.199606262,3.820186145,10.24985501,17.0367919,2.92,15.30214195,2.354964569,7.917033839,7.002331415,4.544363734,0.902851634,6.882527753
stream,thiemer,7.19,7.89,15.06,2.79,12.31,4.27,13.55,3.22,5.54,5.8,19.25,7.17,9.25,27.17,1256.75,61.86,15.33,4.07,3.36,5.35,6.86,4.87,12.84,9.9,6.61,3.76,1,3.51,61.07,10.11,8,10.34,7,18,18,1.27,1.32,1.31,2.05,TheS13.038,TheS13.01_38.JPG,stream,Theimer,M,61.07,1.184647765,1.905911511,5.734837451,15.32897767,17.39815311,4.07,22.27715735,3.76341658,11.78026808,9.808553206,6.96637441,1.469524569,9.695725139
stream,thiemer,5.77,6.77,17.44,2.43,11.51,3.75,12.87,3.6,4.3,5.58,17.48,9.34,8.21,27.52,1351.27,60.78,12.33,4.05,2.94,5.14,6.31,4.41,11.65,8.61,5.51,3,1,2.89,59.49,9.42,9,9.26,9,17,17,0.93,0.92,0.86,2.59,TheS13.039,TheS13.01_39.JPG,stream,Theimer,F,59.49,1.03913268,1.471633342,5.128554656,12.32501121,16.94921438,4.05,19.16184167,2.888031322,10.5003242,9.353687414,6.193561749,1.182963953,9.198936781
stream,thiemer,5.29,7.26,16.78,2.76,11.86,3.45,13.68,2.5,4.65,5.61,17.8,9.04,8.62,28.29,1327.4,65.58,13.06,3.83,3.39,6.16,6.6,5.56,13.49,10.11,5.82,3.56,1,3.62,64.57,9.82,7,10.06,7,21,19 two along top left behind; count confirmed,1.15,1.17,1.02,2.33,TheS13.040,TheS13.01_40.JPG,stream,Theimer,F,64.57,1.113778472,1.635157858,5.26150009,13.0604377,17.0367919,3.83,20.27162198,2.683266425,11.10790059,9.63161368,6.395216938,1.578225888,9.460869764
lake,village.bay,3.8,4.6,9.46,1.58,7.19,2.03,8.97,1.79,2.59,4,11.37,5.39,3.34,14.65,397.7,43.37,9.38,2.42,1.83,3.86,4.26,2.6,8.88,6.24,3.8,2.36,0,1.13,43.34,NA,6,5.97,7,18,18,1.07,1.07,1.2,3.29,VibL13.001,VibL13.01_01.JPG,lake,Village Bay,F,43.34,0.878887955,1.226042124,3.374402913,9.384760115,10.24679036,2.42,13.08251127,2.077378729,7.081628935,6.527286321,3.852173272,0.832156783,6.325788827
lake,village.bay,3.68,3.93,10.19,1.6,7.81,1.87,9.03,2.13,3.29,4.33,12.79,5.73,4.93,17.6,644.67,42.2,10.02,2.52,1.65,4.71,3.76,2.14,7.79,5.76,3.15,2.46,0,0.95,40.69,NA,8,5.2,8,20,20,1.05,1,1.05,3.36,VibL13.003,VibL13.01_03.JPG,lake,Village Bay,F,40.69,0.786954619,1.347975945,3.519303541,10.01558371,7.916067543,2.52,13.82927223,2.029864505,7.939062093,7.146855366,3.510349675,0.957633758,6.908046484
lake,village.bay,3.88,5.09,11.4,1.66,7.94,2.65,8.91,2.39,3.45,4.82,13.43,8.03,5.16,21.46,903.19,44.96,10.3,2.6,2.13,3.65,4.05,2.8,8.38,5.76,3.89,2.63,0,1.11,44.09,NA,8,6,8,19,19,1.16,1.02,1.12,3.52,VibL13.005,VibL13.01_05.JPG,lake,Village Bay,M,44.09,0.876830187,1.362087931,4.016767676,10.30022947,7.91166289,2.6,15.09630581,2.256406849,8.136049503,7.358208359,4.246039088,0.752822452,7.197744572
lake,village.bay,3.2,3.93,11.75,1.63,7.14,2,9.39,2.16,3.2,4.15,12.35,6.44,4.73,19.15,729.33,45.61,9.59,2.88,1.95,3.59,4.15,2.78,9.61,6.93,4.09,2.65,0,1.31,44.46,NA,7,5.65,7,19,19,0.82,0.73,1.01,2.71,VibL13.007,VibL13.01_07.JPG,lake,Village Bay,F,44.46,0.899063918,1.317769759,3.497983505,9.586657253,13.00527256,2.88,14.19776069,2.279930532,7.46667396,6.779236921,4.04711699,1.019252479,6.485810594
lake,village.bay,2.35,3.64,8.94,1.63,6.45,2.16,8.16,1.81,2.77,3.59,11.13,5.27,4.19,16,511.26,41.06,8.49,2.12,1.72,3.32,3.47,2.05,6.87,5.28,3.51,2.5,0,0.78,40.22,NA,6,4.52,7,18,18,0.94,0.89,0.87,4.28,VibL13.008,VibL13.01_08.JPG,lake,Village Bay,F,40.22,0.686928188,1.148335365,3.073831175,8.489936205,11.56266006,2.12,12.49672339,2.069971997,6.737699214,5.837392445,3.297232086,0.567698196,5.729213798
lake,village.bay,3.04,4.09,9.5,1.77,7.83,2.03,8.96,2.3,3.44,4.77,13.55,7.65,4.94,20.11,863.95,44.28,10.32,2.7,2.18,3.54,4.06,2.5,8.42,6.07,4.02,2.98,0,1.15,44.03,NA,8,5.33,8,20,20,0.79,0.8,0.8,3.39,VibL13.009,VibL13.01_09.JPG,lake,Village Bay,M,44.03,NA,NA,NA,10.32237116,10.4536007,2.7,15.01958062,1.773879072,8.14099015,7.274413555,4.340984048,0.957295364,7.172809146
lake,village.bay,3.88,4.69,11.79,1.89,9.14,2.63,9.8,2.76,4.23,4.45,14.43,7.36,5.58,20.18,892.49,45.81,10.41,2.98,2.43,4.03,4.11,2.54,9.82,7.11,4.67,3.23,0,1.38,44.8,NA,6,6.59,7,20,20,1.4,1.32,1.22,3.49,VibL13.010,VibL13.01_10.JPG,lake,Village Bay,M,44.8,0.999990269,1.463473808,4.254171634,10.40944656,9.876647121,2.98,16.07272368,2.393685186,8.700169418,7.725770549,4.490248961,1.102226747,7.568183759
lake,village.bay,3.02,3.85,9.87,1.71,7,2.45,8.62,2.1,2.91,4.04,11.84,5.92,4.65,17.36,652.02,43.42,9.38,2.39,2.04,3.95,4.38,2.74,9.14,7.14,3.84,2.78,0,1.14,42.29,NA,6,5.75,7,20,20,0.58,0.61,0.78,3.8,VibL13.011,VibL13.01_11.JPG,lake,Village Bay,F,42.29,0.802407505,1.154096808,3.350086776,9.383969452,12.4725804,2.39,13.59368167,2.40240128,6.919588118,6.347073383,3.463993716,0.810858939,6.288900695
lake,village.bay,3.82,4.5,9.94,1.93,7.62,2.41,8.86,2.6,3.19,4.6,12.92,6.57,5.44,19.52,674.24,44.06,10.64,2.59,2.3,3.79,3.95,2.23,8.06,6.04,4.17,3.08,0,1.11,43.68,NA,7,5.55,7,20,20,1.13,1.16,1.26,3.58,VibL13.012,VibL13.01_12.JPG,lake,Village Bay,M,43.68,0.864077208,1.522589332,4.034246973,10.64255676,8.714960976,2.59,14.48153715,2.137967948,7.252287344,6.541930615,3.745190979,0.759484982,6.370877333
lake,village.bay,3.36,4.62,8.58,1.65,7.07,2.22,8.38,2.3,3.32,4.38,12.45,6.65,4.81,18.13,673.85,40.29,9.91,2.64,2.18,3.54,3.57,1.93,7.27,5.42,3.96,2.7,0,0.88,39.33,NA,7,5.68,7,20,17 three along bottom of mouth left behind; count confirmed,1.25,1.15,1.23,3.3,VibL13.013,VibL13.01_13.JPG,lake,Village Bay,M,39.33,0.808325219,1.324846423,3.703043488,9.913810018,6.199742609,2.64,14.32820739,1.960557047,7.496876098,6.793355283,3.967210569,0.630299054,6.733580201
lake,village.bay,4.42,5.17,11.17,1.74,8.19,1.57,9.16,2.37,3.31,4.36,13.09,6.31,5.36,18.33,742.53,43.09,10.05,2.59,2.29,3.53,3.9,2.37,8.9,6.68,4.2,2.81,0,1.16,43.38,NA,7,6.33,7,20,20,1.05,0.99,1.14,3.43,VibL13.014,VibL13.01_14.JPG,lake,Village Bay,F,43.38,0.908570592,1.595994321,3.872058399,10.05275283,10.55012611,2.59,14.27954789,2.030972806,7.704015206,7.139001309,3.6071736,0.488565101,6.977191108
lake,village.bay,4.33,5.24,12.1,2.05,8.64,3.27,11.51,2.12,3.57,4.63,14.25,6.89,5.65,20.34,685.3,51.76,9.48,3.28,2.9,4.87,5.33,3.53,9.05,6.73,5.13,3.4,0,2.15,50.92,NA,7,6.32,7,18,15 three along bottom of mouth left behind; count confirmed,1.18,1.01,1.23,2.73,VibL13.016,VibL13.01_16.JPG,lake,Village Bay,F,50.92,0.958025724,1.599111918,3.870188101,9.476945314,12.20452021,3.28,16.12912628,2.56105281,8.580589257,7.580674741,4.638718076,0.977669673,7.430460325
